"","Player","Season","Season.Type","Position","Team","GP","TOI","G","A1","A2","A","P","P1","G60","A160","A260","A60","P60","P160","iCF","iCF60","iCSh%","iFF","iFF60","iFSh%","iSF","iSF60","iSh%","ixG","ixG60","ixFSh%","iSCF","iSCF60","iHF","iHA","iGVA","iTKA","iBLK","iFOW","iFOL","iFO%","iPENT","iPEND","iPENDIFF","iRB","iRS","Avg.DIST"
"1259","JOSH.JOORIS","20152016","Regular","R","CGY",59,96.59,0,2,0,2,2,2,0,1.24,0,1.24,1.24,1.24,4,2.48,0,3,1.86,0,3,1.86,0,0.18,0.11,6.15,1,0.62,2,0,1,2,9,18,37,32.73,2,1,-1,0,0,35.87
"1260","JOSH.LEIVO","20132014","Regular","L","TOR",7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"1261","JOSH.LEIVO","20142015","Regular","L","TOR",9,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"1262","JOSH.LEIVO","20152016","Regular","L","TOR",12,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"1263","JOSH.MANSON","20142015","Regular","D","ANA",28,47.66,0,0,0,0,0,0,0,0,0,0,0,0,1,1.26,0,1,1.26,0,0,0,NA,0.01,0.01,0.65,0,0,2,1,1,0,1,0,0,NA,0,0,0,0,0,79.91
"1264","JOSH.MANSON","20152016","Regular","D","ANA",71,155.85,0,0,0,0,0,0,0,0,0,0,0,0,8,3.08,0,8,3.08,0,6,2.31,0,0.82,0.32,10.31,4,1.54,20,7,10,2,23,0,0,NA,2,1,-1,0,1,10.83
"1265","J.T..BROWN","20132014","Regular","R","T.B",63,67.39,0,0,1,1,1,0,0,0,0.89,0.89,0.89,0,4,3.56,0,3,2.67,0,2,1.78,0,0.21,0.18,6.88,1,0.89,2,1,2,0,4,0,0,NA,0,0,0,0,0,24.99
"1266","J.T..BROWN","20142015","Regular","R","T.B",52,59.32,0,0,0,0,0,0,0,0,0,0,0,0,3,3.03,0,3,3.03,0,2,2.02,0,0.42,0.43,14.11,1,1.01,2,2,0,0,4,1,1,50,0,1,1,1,0,16.6
"1267","J.T..BROWN","20152016","Regular","R","T.B",78,115.23,0,1,1,2,2,1,0,0.52,0.52,1.04,1.04,0.52,5,2.6,0,5,2.6,0,4,2.08,0,0.34,0.18,6.77,1,0.52,7,7,3,1,11,5,4,55.56,0,2,2,0,0,23.24
"1268","J.T..MILLER","20132014","Regular","C","NYR",30,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"1269","J.T..MILLER","20142015","Regular","C","NYR",58,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"1270","J.T..MILLER","20152016","Regular","C","NYR",82,8.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,1,1,0,0,NA
"1271","JUJHAR.KHAIRA","20152016","Regular","L","EDM",15,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"1272","JULIAN.MELCHIORI","20152016","Regular","D","WPG",11,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,NA
"1273","JULIEN.BROUILLETTE","20132014","Regular","D","WSH",10,5.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,2,0,1,0,1,0,0,NA,0,0,0,0,0,NA
"1274","JUSSI.JOKINEN","20132014","Regular","L","PIT",81,10.34,0,0,0,0,0,0,0,0,0,0,0,0,1,5.8,0,1,5.8,0,1,5.8,0,0.01,0.05,0.81,0,0,0,0,0,0,0,3,3,50,0,0,0,0,0,57.8
"1275","JUSSI.JOKINEN","20142015","Regular","L","FLA",81,141.59,0,0,0,0,0,0,0,0,0,0,0,0,5,2.12,0,5,2.12,0,4,1.7,0,0.36,0.15,7.21,2,0.85,3,1,0,5,14,11,12,47.83,4,1,-3,0,1,39.72
"1276","JUSSI.JOKINEN","20152016","Regular","L","FLA",81,177.67,0,1,0,1,1,1,0,0.34,0,0.34,0.34,0.34,5,1.69,0,5,1.69,0,4,1.35,0,0.35,0.12,7.02,1,0.34,0,1,4,5,14,20,17,54.05,1,3,2,0,2,32.69
"1277","JUSTIN.ABDELKADER","20132014","Regular","L","DET",70,51.58,0,0,0,0,0,0,0,0,0,0,0,0,4,4.65,0,2,2.33,0,2,2.33,0,0.58,0.68,29.07,2,2.33,2,0,1,1,5,1,1,50,1,0,-1,1,1,11.08
"1278","JUSTIN.ABDELKADER","20142015","Regular","L","DET",71,81.77,0,0,0,0,0,0,0,0,0,0,0,0,8,5.87,0,7,5.14,0,5,3.67,0,0.71,0.52,10.08,3,2.2,2,2,2,3,8,0,0,NA,0,1,1,0,1,30.34
"1279","JUSTIN.ABDELKADER","20152016","Regular","L","DET",82,143.09,0,0,0,0,0,0,0,0,0,0,0,0,3,1.26,0,2,0.84,0,2,0.84,0,0.06,0.03,3.04,0,0,11,7,2,10,14,3,2,60,3,1,-2,0,0,31.19
"1280","JUSTIN.BRAUN","20132014","Regular","D","S.J",82,185.2,0,0,0,0,0,0,0,0,0,0,0,0,5,1.62,0,4,1.3,0,4,1.3,0,0.11,0.04,2.87,0,0,5,6,2,3,37,0,0,NA,0,0,0,0,0,39.35
"1281","JUSTIN.BRAUN","20142015","Regular","D","S.J",70,155.68,0,0,0,0,0,0,0,0,0,0,0,0,3,1.16,0,3,1.16,0,3,1.16,0,0.39,0.15,12.86,1,0.39,5,4,1,1,25,0,0,NA,0,0,0,1,0,39.45
"1282","JUSTIN.BRAUN","20152016","Regular","D","S.J",80,164.38,0,0,0,0,0,0,0,0,0,0,0,0,3,1.1,0,3,1.1,0,2,0.73,0,0.16,0.06,5.48,1,0.37,12,1,4,4,18,0,0,NA,0,1,1,0,0,45.12
"1283","JUSTIN.FALK","20132014","Regular","D","NYR",21,17.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,1,0,1,0,2,0,0,NA,0,0,0,0,0,NA
"1284","JUSTIN.FALK","20142015","Regular","D","CBJ/MIN",18,18.22,0,0,0,0,0,0,0,0,0,0,0,0,3,9.88,0,3,9.88,0,3,9.88,0,0.15,0.49,4.99,1,3.29,0,1,0,0,2,0,0,NA,0,0,0,0,0,37.05
"1285","JUSTIN.FALK","20152016","Regular","D","CBJ",24,26.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,3,1,1,1,7,0,0,NA,0,0,0,0,0,NA
"1286","JUSTIN.FAULK","20132014","Regular","D","CAR",76,181.11,0,1,0,1,1,1,0,0.33,0,0.33,0.33,0.33,5,1.66,0,3,0.99,0,2,0.66,0,0.07,0.02,2.42,0,0,10,5,2,1,15,0,0,NA,1,2,1,0,0,49.94
"1287","JUSTIN.FAULK","20142015","Regular","D","CAR",82,167.07,2,0,0,0,2,2,0.72,0,0,0,0.72,0.72,5,1.8,40,5,1.8,40,5,1.8,40,0.37,0.13,7.43,2,0.72,20,5,4,6,10,0,0,NA,1,1,0,0,0,33.83
"1288","JUSTIN.FAULK","20152016","Regular","D","CAR",64,125.59,0,0,0,0,0,0,0,0,0,0,0,0,3,1.43,0,2,0.96,0,2,0.96,0,0.05,0.02,2.27,0,0,12,3,2,3,2,0,0,NA,3,0,-3,1,1,64.3
"1289","JUSTIN.FLOREK","20132014","Regular","L","BOS",4,3.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA
"1290","JUSTIN.FONTAINE","20132014","Regular","R","MIN",66,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"1291","JUSTIN.FONTAINE","20142015","Regular","R","MIN",71,47.46,0,0,0,0,0,0,0,0,0,0,0,0,3,3.79,0,3,3.79,0,3,3.79,0,0.11,0.14,3.77,0,0,0,0,1,4,4,0,0,NA,1,0,-1,0,1,33.83
"1292","JUSTIN.FONTAINE","20152016","Regular","R","MIN",60,67.83,0,1,0,1,1,1,0,0.88,0,0.88,0.88,0.88,5,4.42,0,5,4.42,0,4,3.54,0,0.23,0.2,4.57,1,0.88,0,1,0,7,3,1,0,100,0,0,0,0,1,33.91
"1293","JUSTIN.HODGMAN","20142015","Regular","C","ARI",5,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"1294","JUSTIN.JOHNSON","20132014","Regular","R","NYI",2,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"1295","JUSTIN.SCHULTZ","20132014","Regular","D","EDM",74,87.12,0,0,0,0,0,0,0,0,0,0,0,0,1,0.69,0,1,0.69,0,1,0.69,0,0.01,0,0.65,0,0,1,2,3,1,11,0,0,NA,0,0,0,0,0,84
"1296","JUSTIN.SCHULTZ","20142015","Regular","D","EDM",81,47.25,0,0,0,0,0,0,0,0,0,0,0,0,1,1.27,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,1,1,1,7,0,0,NA,0,0,0,0,0,NA
"1297","JUSTIN.SCHULTZ","20152016","Regular","D","EDM/PIT",63,57.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,1,0,7,1,8,0,0,NA,1,0,-1,0,0,NA
"1298","JUSTIN.WILLIAMS","20132014","Regular","R","L.A",82,64.78,0,0,0,0,0,0,0,0,0,0,0,0,4,3.7,0,3,2.78,0,2,1.85,0,0.14,0.13,4.54,0,0,0,4,1,1,2,0,0,NA,0,0,0,0,0,21.61
"1299","JUSTIN.WILLIAMS","20142015","Regular","R","L.A",81,22.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,1,0,1,0,0,NA,0,0,0,0,0,NA
"1300","JUSTIN.WILLIAMS","20152016","Regular","R","WSH",82,91.28,0,1,0,1,1,1,0,0.66,0,0.66,0.66,0.66,2,1.31,0,2,1.31,0,2,1.31,0,0.1,0.07,5.14,0,0,0,3,2,5,8,6,13,31.58,0,1,1,0,0,36.45
"1301","JYRKI.JOKIPAKKA","20142015","Regular","D","DAL",51,55.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,4,2,1,0,7,0,0,NA,0,0,0,0,0,NA
"1302","JYRKI.JOKIPAKKA","20152016","Regular","D","CGY/DAL",58,69.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,8,2,2,1,8,0,0,NA,1,1,0,0,0,NA
"1303","KAEL.MOUILLIERAT","20142015","Regular","L","NYI",6,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"1304","KAEL.MOUILLIERAT","20152016","Regular","L","PIT",1,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"1305","KARL.ALZNER","20132014","Regular","D","WSH",82,282.81,0,1,1,2,2,1,0,0.21,0.21,0.42,0.42,0.21,5,1.06,0,3,0.64,0,2,0.42,0,0.14,0.03,4.54,0,0,6,5,7,2,41,0,0,NA,3,0,-3,0,1,22.75
"1306","KARL.ALZNER","20142015","Regular","D","WSH",82,183.91,0,0,0,0,0,0,0,0,0,0,0,0,4,1.3,0,3,0.98,0,3,0.98,0,0.04,0.01,1.47,0,0,10,4,1,1,25,0,0,NA,0,1,1,0,0,56.36
"1307","KARL.ALZNER","20152016","Regular","D","WSH",82,228.62,0,0,0,0,0,0,0,0,0,0,0,0,2,0.52,0,2,0.52,0,1,0.26,0,0.02,0,0.85,0,0,23,2,7,2,48,0,0,NA,0,0,0,0,0,62.23
"1308","KARL.STOLLERY","20132014","Regular","D","COL",2,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"1309","KARL.STOLLERY","20142015","Regular","D","COL/S.J",10,11.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,4,0,0,NA,0,0,0,0,0,NA
"1310","KASPERI.KAPANEN","20152016","Regular","R","TOR",9,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"1311","KEATON.ELLERBY","20132014","Regular","D","WPG",51,14.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,NA
"1312","KEATON.ELLERBY","20142015","Regular","D","WPG",1,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"1313","KEEGAN.LOWE","20142015","Regular","D","CAR",2,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"1314","KEITH.AUCOIN","20132014","Regular","R","STL",2,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"1315","KEITH.AULIE","20132014","Regular","D","T.B",15,7.1,0,0,0,0,0,0,0,0,0,0,0,0,1,8.45,0,1,8.45,0,0,0,NA,0.01,0.08,0.93,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,50.91
"1316","KEITH.AULIE","20142015","Regular","D","EDM",31,23.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,1,0,2,1,4,0,0,NA,0,0,0,0,0,NA
"1317","KEITH.BALLARD","20132014","Regular","D","MIN",45,32.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,2,0,1,0,2,0,0,NA,0,0,0,0,0,NA
"1318","KEITH.BALLARD","20142015","Regular","D","MIN",14,12.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,3,0,0,0,2,0,0,NA,1,0,-1,0,0,NA
"1319","KEITH.YANDLE","20132014","Regular","D","ARI",82,26.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,NA
"1320","KEITH.YANDLE","20142015","Regular","D","ARI/NYR",84,24.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,1,0,1,0,0,NA,0,1,1,0,0,NA
"1321","KEITH.YANDLE","20152016","Regular","D","NYR",82,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,NA
"1322","KELLAN.LAIN","20132014","Regular","L","VAN",9,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,NA
"1323","KENNY.AGOSTINO","20132014","Regular","L","CGY",8,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"1324","KERBY.RYCHEL","20152016","Regular","L","CBJ",32,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"1325","KEVAN.MILLER","20132014","Regular","D","BOS",47,95.55,0,0,0,0,0,0,0,0,0,0,0,0,2,1.26,0,2,1.26,0,1,0.63,0,0.07,0.04,3.31,0,0,5,6,0,4,19,0,0,NA,0,0,0,0,0,30.65
"1326","KEVAN.MILLER","20142015","Regular","D","BOS",41,118.32,0,0,0,0,0,0,0,0,0,0,0,0,2,1.01,0,2,1.01,0,2,1.01,0,0.05,0.02,2.43,0,0,3,8,0,2,12,0,0,NA,2,0,-2,0,1,51.5
"1327","KEVAN.MILLER","20152016","Regular","D","BOS",71,177.46,0,0,0,0,0,0,0,0,0,0,0,0,5,1.69,0,4,1.35,0,3,1.01,0,0.11,0.04,2.84,0,0,14,7,4,2,37,0,0,NA,0,1,1,0,0,38.35
"1328","KEVIN.BIEKSA","20132014","Regular","D","VAN",76,173.41,0,0,0,0,0,0,0,0,0,0,0,0,1,0.35,0,0,0,NA,0,0,NA,0,0,NA,0,0,14,5,7,9,17,0,0,NA,1,4,3,0,0,NA
"1329","KEVIN.BIEKSA","20142015","Regular","D","VAN",60,121.6,0,0,1,1,1,0,0,0,0.49,0.49,0.49,0,6,2.96,0,5,2.47,0,5,2.47,0,0.38,0.19,7.68,2,0.99,10,1,6,4,8,0,0,NA,0,0,0,0,0,33.86
"1330","KEVIN.BIEKSA","20152016","Regular","D","ANA",71,153.01,0,0,0,0,0,0,0,0,0,0,0,0,4,1.57,0,4,1.57,0,3,1.18,0,0.14,0.05,3.46,0,0,13,0,4,0,10,0,0,NA,3,1,-2,0,0,52.25
"1331","KEVIN.CONNAUTON","20132014","Regular","D","DAL",36,9.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,2,0,0,0,NA,0,0,0,0,0,NA
"1332","KEVIN.CONNAUTON","20142015","Regular","D","CBJ/DAL",62,10.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"1333","KEVIN.CONNAUTON","20152016","Regular","D","ARI/CBJ",65,35.33,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7,0,1,1.7,0,1,1.7,0,0.02,0.03,1.53,0,0,2,0,0,0,2,0,0,NA,2,3,1,0,0,65.73
"1334","KEVIN.CZUCZMAN","20132014","Regular","D","NYI",13,23.06,0,0,0,0,0,0,0,0,0,0,0,0,1,2.6,0,1,2.6,0,1,2.6,0,0.09,0.24,9.16,1,2.6,0,0,0,0,2,0,0,NA,0,1,1,0,0,24.7
"1335","KEVIN.FIALA","20152016","Regular","L","NSH",5,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"1336","KEVIN.GRAVEL","20152016","Regular","D","L.A",5,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"1337","KEVIN.HAYES","20142015","Regular","R","NYR",79,39.98,1,0,0,0,1,1,1.5,0,0,0,1.5,1.5,3,4.5,33.33,2,3,50,2,3,50,0.11,0.16,5.26,1,1.5,0,1,1,5,5,0,11,0,0,0,0,0,0,28.2
"1338","KEVIN.HAYES","20152016","Regular","R","NYR",79,4.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA
"1339","KEVIN.KLEIN","20132014","Regular","D","NSH/NYR",77,129.07,0,0,0,0,0,0,0,0,0,0,0,0,2,0.93,0,2,0.93,0,1,0.46,0,0.1,0.04,4.77,0,0,7,0,4,0,20,0,0,NA,0,1,1,0,1,44.15
"1340","KEVIN.KLEIN","20142015","Regular","D","NYR",65,119.42,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,1,0.5,0,1,0.5,0,0.01,0,0.82,0,0,10,3,1,3,21,0,0,NA,1,0,-1,0,0,55.23
"1341","KEVIN.KLEIN","20152016","Regular","D","NYR",69,151.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,9,3,3,3,22,0,0,NA,1,0,-1,0,0,NA
"1342","KEVIN.PORTER","20132014","Regular","C","BUF",12,16.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,1,1,3,2,60,1,0,-1,0,0,NA
"1343","KEVIN.PORTER","20152016","Regular","C","PIT",41,75.52,0,0,0,0,0,0,0,0,0,0,0,0,5,3.97,0,5,3.97,0,5,3.97,0,0.31,0.25,6.18,1,0.79,4,2,2,2,6,1,7,12.5,0,1,1,0,0,22.08
"1344","KEVIN.SHATTENKIRK","20132014","Regular","D","STL",81,67.35,0,1,0,1,1,1,0,0.89,0,0.89,0.89,0.89,3,2.67,0,3,2.67,0,2,1.78,0,0.06,0.05,1.99,0,0,1,0,3,3,4,0,0,NA,1,0,-1,0,0,41.39
"1345","KEVIN.SHATTENKIRK","20142015","Regular","D","STL",56,108.16,0,0,0,0,0,0,0,0,0,0,0,0,2,1.11,0,2,1.11,0,2,1.11,0,0.07,0.04,3.32,0,0,1,2,1,2,6,0,0,NA,1,1,0,0,0,49.03
"1346","KEVIN.SHATTENKIRK","20152016","Regular","D","STL",72,142.57,0,1,0,1,1,1,0,0.42,0,0.42,0.42,0.42,7,2.95,0,4,1.68,0,2,0.84,0,0.07,0.03,1.81,0,0,4,1,7,6,14,0,0,NA,1,1,0,0,0,46.61
"1347","KEVIN.WESTGARTH","20132014","Regular","R","CAR/CGY",48,1.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"1348","KIMMO.TIMONEN","20132014","Regular","D","PHI",77,256.3,0,0,1,1,1,0,0,0,0.23,0.23,0.23,0,15,3.51,0,13,3.04,0,12,2.81,0,0.23,0.05,1.77,0,0,21,8,9,1,29,0,0,NA,1,1,0,2,0,53.01
"1349","KIMMO.TIMONEN","20142015","Regular","D","CHI",16,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"1350","KLAS.DAHLBECK","20142015","Regular","D","ARI/CHI",23,62.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,5,1,0,0,9,0,0,NA,0,1,1,0,0,NA
"1351","KLAS.DAHLBECK","20152016","Regular","D","ARI",71,205.43,0,1,0,1,1,1,0,0.29,0,0.29,0.29,0.29,6,1.75,0,6,1.75,0,5,1.46,0,0.13,0.04,2.11,0,0,23,4,4,3,19,0,0,NA,0,0,0,0,0,52.31
"1352","KORBINIAN.HOLZER","20142015","Regular","D","TOR",34,79.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,12,1,6,3,10,0,0,NA,0,1,1,0,0,NA
"1353","KORBINIAN.HOLZER","20152016","Regular","D","ANA",30,41.33,0,0,0,0,0,0,0,0,0,0,0,0,1,1.45,0,1,1.45,0,1,1.45,0,0.03,0.05,3.27,0,0,3,0,0,1,1,0,0,NA,1,0,-1,0,0,35.47
"1354","KRIS.LETANG","20132014","Regular","D","PIT",37,78.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,5,2,4,0,6,0,0,NA,0,0,0,0,0,NA
"1355","KRIS.LETANG","20142015","Regular","D","PIT",69,196.4,1,0,0,0,1,1,0.31,0,0,0,0.31,0.31,7,2.14,14.29,7,2.14,14.29,7,2.14,14.29,0.89,0.27,12.65,3,0.92,13,8,7,5,17,0,1,0,1,0,-1,1,1,16.92
"1356","KRIS.LETANG","20152016","Regular","D","PIT",71,168.8,0,1,2,3,3,1,0,0.36,0.71,1.07,1.07,0.36,9,3.2,0,9,3.2,0,6,2.13,0,0.44,0.16,4.85,1,0.36,8,1,5,4,9,0,0,NA,0,1,1,0,0,31.2
"1357","KRIS.RUSSELL","20132014","Regular","D","CGY",68,67.4,0,1,0,1,1,1,0,0.89,0,0.89,0.89,0.89,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,1,1,3,3,7,0,0,NA,0,0,0,0,0,NA
"1358","KRIS.RUSSELL","20142015","Regular","D","CGY",79,112.46,0,0,0,0,0,0,0,0,0,0,0,0,2,1.07,0,1,0.53,0,1,0.53,0,0.01,0.01,1.26,0,0,6,3,4,7,26,0,0,NA,0,0,0,0,0,37.05
"1359","KRIS.RUSSELL","20152016","Regular","D","CGY/DAL",62,126.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0.47,0,1,0.47,0,1,0.47,0,0.16,0.07,15.57,1,0.47,1,0,4,2,23,0,0,NA,0,3,3,0,0,16.28
"1360","KRIS.VERSTEEG","20132014","Regular","R","CHI/FLA",81,8.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"1361","KRIS.VERSTEEG","20142015","Regular","R","CHI",61,13.87,0,0,0,0,0,0,0,0,0,0,0,0,2,8.65,0,2,8.65,0,1,4.33,0,0.16,0.7,8.09,1,4.33,0,0,0,1,0,0,0,NA,0,0,0,0,0,31.98
"1362","KRIS.VERSTEEG","20152016","Regular","R","CAR/L.A",77,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"1363","KRYS.BARCH","20132014","Regular","R","FLA",55,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"1364","KYLE.BAUN","20142015","Regular","R","CHI",3,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
