"","Player","Season","Season.Type","Position","Team","GP","TOI","G","A1","A2","A","P","P1","G60","A160","A260","A60","P60","P160","iCF","iCF60","iCSh%","iFF","iFF60","iFSh%","iSF","iSF60","iSh%","ixG","ixG60","ixFSh%","iSCF","iSCF60","iHF","iHA","iGVA","iTKA","iBLK","iFOW","iFOL","iFO%","iPENT","iPEND","iPENDIFF","iRB","iRS","Avg.DIST"
"297","DAN.BOYLE","20142015","Regular","D","NYR",65,6.1,0,0,0,0,0,0,0,0,0,0,0,0,5,49.18,0,5,49.18,0,5,49.18,0,0.45,4.41,8.96,3,29.51,0,1,0,0,0,0,0,NA,0,0,0,0,0,37.87
"298","DAN.BOYLE","20152016","Regular","D","NYR",74,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"299","DAN.CARCILLO","20132014","Regular","L","NYR",57,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"300","DAN.CLEARY","20132014","Regular","R","DET",52,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"301","DAN.GIRARDI","20142015","Regular","D","NYR",82,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,120,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"302","DAN.HAMHUIS","20132014","Regular","D","VAN",79,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,1,1,0,0,0,NA
"303","DAN.HAMHUIS","20142015","Regular","D","VAN",59,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,1,0,-1,0,0,NA
"304","DAN.HAMHUIS","20152016","Regular","D","VAN",58,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"305","DANIEL.ALFREDSSON","20132014","Regular","R","DET",68,7.23,0,1,1,2,2,1,0,8.3,8.3,16.6,16.6,8.3,7,58.09,0,6,49.79,0,5,41.49,0,0.44,3.63,7.29,2,16.6,0,0,0,0,0,0,0,NA,0,0,0,0,0,43.1
"306","DANIEL.BRIERE","20132014","Regular","C","MTL",69,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,NA
"307","DANIEL.BRIERE","20142015","Regular","C","COL",57,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"308","DANIEL.SEDIN","20132014","Regular","L","VAN",73,2.76,0,0,1,1,1,0,0,0,21.74,21.74,21.74,0,1,21.74,0,1,21.74,0,0,0,NA,0.23,5.06,23.29,1,21.74,0,0,0,0,0,0,1,0,0,0,0,0,1,8.54
"309","DANIEL.SEDIN","20142015","Regular","L","VAN",82,3.78,0,0,0,0,0,0,0,0,0,0,0,0,2,31.75,0,2,31.75,0,2,31.75,0,0.54,8.62,27.14,2,31.75,0,0,0,0,0,0,0,NA,0,0,0,0,0,9.56
"310","DANIEL.SEDIN","20152016","Regular","L","VAN",82,6.97,0,2,1,3,3,2,0,17.22,8.61,25.82,25.82,17.22,4,34.43,0,4,34.43,0,3,25.82,0,0.41,3.49,10.14,3,25.82,0,0,0,0,0,0,0,NA,0,0,0,0,0,24.55
"311","DANIEL.WINNIK","20132014","Regular","C","ANA",76,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA
"312","DANNY.DEKEYSER","20132014","Regular","D","DET",65,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"313","DANNY.DEKEYSER","20142015","Regular","D","DET",80,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"314","DANY.HEATLEY","20132014","Regular","L","MIN",76,7.8,0,0,0,0,0,0,0,0,0,0,0,0,2,15.38,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"315","DARREN.HELM","20132014","Regular","C","DET",42,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"316","DARREN.HELM","20142015","Regular","C","DET",75,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,1,0,100,0,0,0,0,0,NA
"317","DAVE.BOLLAND","20142015","Regular","C","FLA",53,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,1,0,100,0,0,0,0,0,NA
"318","DAVE.BOLLAND","20152016","Regular","C","FLA",25,2.17,0,1,1,2,2,1,0,27.65,27.65,55.3,55.3,27.65,1,27.65,0,1,27.65,0,1,27.65,0,0.18,4.86,17.57,1,27.65,0,0,0,0,0,1,1,50,0,0,0,0,0,12.81
"319","DAVID.BACKES","20132014","Regular","R","STL",74,3.57,0,0,0,0,0,0,0,0,0,0,0,0,1,16.81,0,1,16.81,0,1,16.81,0,0.06,1.08,6.45,0,0,0,0,0,0,0,4,3,57.14,1,0,-1,0,0,16.76
"320","DAVID.BACKES","20142015","Regular","R","STL",80,2.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,2,0,100,0,0,0,0,0,NA
"321","DAVID.BACKES","20152016","Regular","R","STL",79,5.29,0,0,0,0,0,0,0,0,0,0,0,0,2,22.68,0,2,22.68,0,1,11.34,0,0.3,3.4,15,1,11.34,0,0,0,0,0,3,2,60,0,0,0,0,0,22.84
"322","DAVID.CLARKSON","20142015","Regular","R","TOR",61,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"323","DAVID.CLARKSON","20152016","Regular","R","CBJ",23,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"324","DAVID.DESHARNAIS","20132014","Regular","C","MTL",79,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,3,3,50,0,0,0,0,0,NA
"325","DAVID.DESHARNAIS","20142015","Regular","C","MTL",82,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,2,0,100,0,0,0,0,0,NA
"326","DAVID.DESHARNAIS","20152016","Regular","C","MTL",65,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,1,0,100,0,0,0,0,0,NA
"327","DAVID.JONES","20132014","Regular","R","CGY",48,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"328","DAVID.KREJCI","20132014","Regular","C","BOS",80,4.12,0,1,0,1,1,1,0,14.56,0,14.56,14.56,14.56,1,14.56,0,1,14.56,0,1,14.56,0,0.06,0.89,6.11,0,0,0,0,0,0,0,2,1,66.67,0,0,0,0,0,32.57
"329","DAVID.KREJCI","20142015","Regular","C","BOS",47,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"330","DAVID.KREJCI","20152016","Regular","C","BOS",72,4.21,0,1,0,1,1,1,0,14.25,0,14.25,14.25,14.25,3,42.76,0,3,42.76,0,3,42.76,0,0.14,2.04,4.78,0,0,0,0,0,0,0,1,0,100,0,0,0,0,0,40.54
"331","DAVID.LEGWAND","20132014","Regular","C","NSH",83,5.24,1,1,1,2,3,2,11.45,11.45,11.45,22.9,34.35,22.9,4,45.8,25,3,34.35,33.33,3,34.35,33.33,0.24,2.8,8.14,1,11.45,0,0,0,0,0,3,3,50,0,0,0,0,0,14.71
"332","DAVID.LEGWAND","20142015","Regular","C","OTT",80,6.53,1,0,1,1,2,1,9.19,0,9.19,9.19,18.38,9.19,2,18.38,50,2,18.38,50,1,9.19,100,0.18,1.61,8.75,1,9.19,0,0,0,0,0,9,3,75,0,0,0,1,0,7.62
"333","DAVID.MOSS","20132014","Regular","R","ARI",79,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"334","DAVID.MOSS","20142015","Regular","R","ARI",60,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"335","DAVID.PASTRNAK","20142015","Regular","R","BOS",46,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"336","DAVID.PERRON","20132014","Regular","L","EDM",78,5.28,0,0,0,0,0,0,0,0,0,0,0,0,4,45.45,0,3,34.09,0,3,34.09,0,0.33,3.79,11.13,1,11.36,0,0,0,0,0,0,0,NA,1,0,-1,0,0,3.59
"337","DAVID.PERRON","20142015","Regular","L","EDM/PIT",81,1.68,1,0,0,0,1,1,35.71,0,0,0,35.71,35.71,1,35.71,100,1,35.71,100,1,35.71,100,0.09,3.26,9.14,1,35.71,0,0,0,0,0,0,0,NA,2,0,-2,0,0,12.08
"338","DAVID.PERRON","20152016","Regular","L","ANA/PIT",71,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,1,0,-1,0,0,NA
"339","DAVID.SAVARD","20132014","Regular","D","CBJ",70,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"340","DAVID.SAVARD","20142015","Regular","D","CBJ",82,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"341","DAVID.SAVARD","20152016","Regular","D","CBJ",65,1.85,1,0,0,0,1,1,32.43,0,0,0,32.43,32.43,2,64.86,50,1,32.43,100,1,32.43,100,0.04,1.45,4.48,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,57.22
"342","DAVID.SCHLEMKO","20132014","Regular","D","ARI",48,1.62,0,0,0,0,0,0,0,0,0,0,0,0,1,37.04,0,1,37.04,0,1,37.04,0,0.03,1.18,3.18,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,54.64
"343","DAVID.SCHLEMKO","20142015","Regular","D","DAL",44,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"344","DAVID.SCHLEMKO","20152016","Regular","D","N.J",67,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"345","DAVID.WARSOFSKY","20152016","Regular","D","N.J",22,1.36,0,0,0,0,0,0,0,0,0,0,0,0,1,44.12,0,1,44.12,0,0,0,NA,0.09,3.99,9.05,1,44.12,0,0,0,0,0,0,0,NA,0,0,0,0,0,38.64
"346","DENNIS.WIDEMAN","20132014","Regular","D","CGY",46,1,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"347","DENNIS.WIDEMAN","20142015","Regular","D","CGY",80,2.45,0,1,0,1,1,1,0,24.49,0,24.49,24.49,24.49,2,48.98,0,2,48.98,0,1,24.49,0,0.15,3.7,7.55,1,24.49,0,0,0,0,0,0,0,NA,0,0,0,0,0,34.39
"348","DENNIS.WIDEMAN","20152016","Regular","D","CGY",51,3.64,1,0,0,0,1,1,16.48,0,0,0,16.48,16.48,3,49.45,33.33,2,32.97,50,1,16.48,100,0.17,2.88,8.74,1,16.48,0,0,0,0,0,0,0,NA,0,0,0,0,0,36.95
"349","DEREK.DORSETT","20132014","Regular","R","NYR",51,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,0,0,NA,2,0,-2,0,0,NA
"350","DEREK.MACKENZIE","20142015","Regular","C","FLA",82,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,1,0,100,0,1,1,0,0,NA
"351","DEREK.MORRIS","20132014","Regular","D","ARI",63,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"352","DEREK.ROY","20132014","Regular","C","STL",75,2.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,1,1,50,0,0,0,0,0,NA
"353","DEREK.ROY","20142015","Regular","C","EDM/NSH",72,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,1,1,50,0,0,0,0,0,NA
"354","DEREK.STEPAN","20132014","Regular","C","NYR",82,8.33,1,1,3,4,5,2,7.2,7.2,21.61,28.81,36.01,14.41,3,21.61,33.33,3,21.61,33.33,1,7.2,100,0.31,2.22,10.29,1,7.2,0,0,0,0,0,3,9,25,0,0,0,0,0,16.45
"355","DEREK.STEPAN","20142015","Regular","C","NYR",68,8.41,0,1,0,1,1,1,0,7.13,0,7.13,7.13,7.13,1,7.13,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,3,4,42.86,0,0,0,0,0,NA
"356","DEREK.STEPAN","20152016","Regular","C","NYR",72,4.54,0,0,0,0,0,0,0,0,0,0,0,0,2,26.43,0,2,26.43,0,2,26.43,0,0.17,2.25,8.5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,19.65
"357","DERICK.BRASSARD","20132014","Regular","C","NYR",81,1.39,0,2,0,2,2,2,0,86.33,0,86.33,86.33,86.33,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,1,0,0,0,0,2,3,40,0,0,0,0,0,NA
"358","DERICK.BRASSARD","20142015","Regular","C","NYR",80,8.5,0,0,1,1,1,0,0,0,7.06,7.06,7.06,0,6,42.35,0,4,28.24,0,1,7.06,0,0.21,1.47,5.2,0,0,0,0,0,0,0,4,3,57.14,0,0,0,0,0,39.42
"359","DERICK.BRASSARD","20152016","Regular","C","NYR",80,5.02,1,0,0,0,1,1,11.95,0,0,0,11.95,11.95,6,71.71,16.67,4,47.81,25,4,47.81,25,0.35,4.17,8.73,2,23.9,0,0,0,0,0,0,3,0,0,0,0,0,0,36.47
"360","DERRICK.POULIOT","20152016","Regular","D","PIT",22,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"361","DEVANTE.SMITH-PELLY","20142015","Regular","R","ANA/MTL",74,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,1,0,-1,0,0,NA
"362","DEVANTE.SMITH-PELLY","20152016","Regular","R","N.J",64,2.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,1,0,-1,0,0,NA
"363","DEVIN.SETOGUCHI","20132014","Regular","R","WPG",75,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"364","DION.PHANEUF","20132014","Regular","D","TOR",80,2.76,0,0,0,0,0,0,0,0,0,0,0,0,1,21.74,0,1,21.74,0,1,21.74,0,0.06,1.22,5.62,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,44.78
"365","DION.PHANEUF","20142015","Regular","D","TOR",70,6.67,0,1,1,2,2,1,0,9,9,17.99,17.99,9,6,53.97,0,5,44.98,0,5,44.98,0,0.22,1.94,4.32,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,49.43
"366","DION.PHANEUF","20152016","Regular","D","TOR",71,1.92,0,0,0,0,0,0,0,0,0,0,0,0,1,31.25,0,1,31.25,0,1,31.25,0,0.04,1.24,3.95,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,46.49
"367","DMITRY.KULIKOV","20132014","Regular","D","FLA",81,1.8,0,0,0,0,0,0,0,0,0,0,0,0,2,66.67,0,2,66.67,0,2,66.67,0,0.14,4.55,6.82,1,33.33,0,0,0,0,0,0,0,NA,0,0,0,0,0,38.94
"368","DMITRY.KULIKOV","20142015","Regular","D","FLA",73,1.13,0,0,0,0,0,0,0,0,0,0,0,0,1,53.1,0,1,53.1,0,1,53.1,0,0.06,3.29,6.2,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,44.27
"369","DMITRY.KULIKOV","20152016","Regular","D","FLA",74,1.68,0,0,0,0,0,0,0,0,0,0,0,0,1,35.71,0,1,35.71,0,0,0,NA,0.04,1.36,3.8,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,52.77
"370","DMITRY.ORLOV","20152016","Regular","D","WSH",82,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,1,1,0,0,NA
"371","DOUGIE.HAMILTON","20132014","Regular","D","BOS",64,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"372","DOUGIE.HAMILTON","20142015","Regular","D","BOS",72,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"373","DOUGIE.HAMILTON","20152016","Regular","D","CGY",82,4.79,0,0,0,0,0,0,0,0,0,0,0,0,4,50.1,0,1,12.53,0,1,12.53,0,0.12,1.44,11.53,1,12.53,0,0,0,0,0,0,0,NA,0,0,0,0,0,30.08
"374","DRAYSON.BOWMAN","20132014","Regular","L","CAR",70,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"375","DREW.DOUGHTY","20132014","Regular","D","L.A",78,4.41,1,0,0,0,1,1,13.61,0,0,0,13.61,13.61,5,68.03,20,4,54.42,25,3,40.82,33.33,0.39,5.3,9.74,2,27.21,0,0,0,0,0,0,0,NA,0,0,0,0,0,35.45
"376","DREW.DOUGHTY","20142015","Regular","D","L.A",82,7.82,0,1,1,2,2,1,0,7.67,7.67,15.35,15.35,7.67,8,61.38,0,6,46.04,0,6,46.04,0,0.42,3.22,7,2,15.35,0,0,0,0,0,0,0,NA,0,0,0,0,0,43.09
"377","DREW.DOUGHTY","20152016","Regular","D","L.A",82,3.16,0,0,0,0,0,0,0,0,0,0,0,0,2,37.97,0,2,37.97,0,2,37.97,0,0.16,3.1,8.17,1,18.99,0,0,0,0,0,0,0,NA,0,0,0,0,0,38.25
"378","DREW.STAFFORD","20132014","Regular","R","BUF",70,3.73,0,0,0,0,0,0,0,0,0,0,0,0,1,16.09,0,1,16.09,0,0,0,NA,0.05,0.84,5.2,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,43.01
"379","DREW.STAFFORD","20142015","Regular","R","BUF",76,2.49,0,0,0,0,0,0,0,0,0,0,0,0,2,48.19,0,2,48.19,0,1,24.1,0,0.41,9.81,20.35,2,48.19,0,0,0,0,0,0,1,0,0,0,0,0,1,9.96
"380","DREW.STAFFORD","20152016","Regular","R","WPG",78,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"381","DUNCAN.KEITH","20132014","Regular","D","CHI",79,7.94,0,1,2,3,3,1,0,7.56,15.11,22.67,22.67,7.56,1,7.56,0,1,7.56,0,1,7.56,0,0.06,0.42,5.51,0,0,0,0,0,0,0,0,0,NA,0,1,1,0,0,47.8
"382","DUNCAN.KEITH","20142015","Regular","D","CHI",80,4.83,0,0,0,0,0,0,0,0,0,0,0,0,3,37.27,0,2,24.84,0,2,24.84,0,0.13,1.6,6.44,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,21.27
"383","DUNCAN.KEITH","20152016","Regular","D","CHI",67,4.97,0,1,1,2,2,1,0,12.07,12.07,24.14,24.14,12.07,2,24.14,0,1,12.07,0,1,12.07,0,0.09,1.06,8.77,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,38.83
"384","DUSTIN.BROWN","20132014","Regular","L","L.A",79,3.51,0,0,0,0,0,0,0,0,0,0,0,0,2,34.19,0,2,34.19,0,0,0,NA,0.3,5.17,15.11,2,34.19,0,0,0,0,0,0,0,NA,0,0,0,0,0,10.13
"385","DUSTIN.BROWN","20142015","Regular","L","L.A",82,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"386","DUSTIN.BROWN","20152016","Regular","L","L.A",82,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"387","DUSTIN.BYFUGLIEN","20132014","Regular","R","WPG",78,8.1,1,0,4,4,5,1,7.41,0,29.63,29.63,37.04,7.41,11,81.48,9.09,9,66.67,11.11,5,37.04,20,0.89,6.57,9.86,1,7.41,0,0,1,0,0,0,0,NA,0,0,0,1,0,40.87
"388","DUSTIN.BYFUGLIEN","20142015","Regular","R","WPG",69,11.04,0,0,1,1,1,0,0,0,5.43,5.43,5.43,0,10,54.35,0,4,21.74,0,2,10.87,0,0.17,0.92,4.23,0,0,1,0,0,0,0,0,0,NA,1,0,-1,0,0,48.6
"389","DUSTIN.BYFUGLIEN","20152016","Regular","R","WPG",81,1.75,0,0,0,0,0,0,0,0,0,0,0,0,2,68.57,0,1,34.29,0,0,0,NA,0.08,2.7,7.89,0,0,0,0,0,0,0,0,0,NA,1,0,-1,0,0,42.43
"390","DUSTIN.PENNER","20132014","Regular","R","ANA",67,4.59,0,1,0,1,1,1,0,13.07,0,13.07,13.07,13.07,1,13.07,0,1,13.07,0,1,13.07,0,0.12,1.54,11.75,1,13.07,0,0,0,0,0,1,0,100,0,0,0,0,0,9.43
"391","DWIGHT.KING","20132014","Regular","L","L.A",77,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"392","DWIGHT.KING","20152016","Regular","L","L.A",47,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"393","DYLAN.LARKIN","20152016","Regular","C","DET",80,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"394","ED.JOVANOVSKI","20132014","Regular","D","FLA",37,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,1,0,-1,0,0,NA
"395","ELIAS.LINDHOLM","20132014","Regular","C","CAR",58,11.33,1,1,0,1,2,2,5.3,5.3,0,5.3,10.59,10.59,3,15.89,33.33,3,15.89,33.33,3,15.89,33.33,0.65,3.42,21.56,3,15.89,0,1,0,0,0,2,0,100,0,0,0,1,0,9.44
"396","ELIAS.LINDHOLM","20142015","Regular","C","CAR",81,4.39,0,0,1,1,1,0,0,0,13.67,13.67,13.67,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA
"397","ELIAS.LINDHOLM","20152016","Regular","C","CAR",82,3.33,0,1,0,1,1,1,0,18.02,0,18.02,18.02,18.02,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,1,1,50,0,0,0,0,0,NA
"398","EMERSON.ETEM","20132014","Regular","R","ANA",29,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"399","ERIC.BOULTON","20132014","Regular","L","NYI",23,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"400","ERIC.BOULTON","20152016","Regular","L","NYI",6,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,0,0,NA,1,0,-1,0,0,NA
"401","ERIC.BREWER","20142015","Regular","D","T.B",44,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA
"402","ERIC.FEHR","20132014","Regular","R","WSH",73,3.24,0,0,0,0,0,0,0,0,0,0,0,0,4,74.07,0,4,74.07,0,4,74.07,0,0.48,8.84,11.93,3,55.56,0,0,0,0,0,1,0,100,0,0,0,0,0,12.47
"403","ERIC.FEHR","20142015","Regular","R","WSH",75,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,1,0,100,1,1,0,0,0,NA
